target_subject,seed,group,n_support,n_aug_total,n_aug_kept,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier
96,23,SoftWeight_noReject_LS010,10,50,50,0.7714285714285715,0.7696078431372549,0.7697368421052632,0.540983606557377,0.8725490196078431,0.5107154007143612,0.11981427073478698,0.3000026047229767
96,23,SASCert_SoftAR_LS010,10,50,45,0.8,0.7990196078431373,0.7993447993447994,0.5990180032733223,0.8758169934640523,0.49473268727490854,0.16176906483513967,0.2867891788482666
96,24,NaiveAug_LS010,10,50,50,0.8285714285714286,0.8316993464052287,0.8273026315789473,0.6590909090909092,0.9117647058823529,0.43900377044076705,0.11946783917290824,0.24820968508720398
96,24,ArtifactReject_LS010,10,50,45,0.8571428571428571,0.8594771241830066,0.8566748566748567,0.7154471544715447,0.9084967320261438,0.43161557468487394,0.15222464459283014,0.23980407416820526
96,24,SoftWeight_noReject_LS010,10,50,50,0.8571428571428571,0.8594771241830066,0.8566748566748567,0.7154471544715447,0.9281045751633987,0.44796984624331654,0.12878639698028563,0.24700050055980682
96,24,SASCert_SoftAR_LS010,10,50,45,0.8571428571428571,0.8594771241830066,0.8566748566748567,0.7154471544715447,0.9248366013071896,0.43707972638219333,0.13538324236869814,0.2356662154197693
97,20,NaiveAug_LS010,10,50,50,0.6571428571428571,0.6552287581699346,0.6546052631578947,0.3114754098360655,0.7320261437908496,0.7795242780928345,0.2165977724960872,0.4999000132083893
97,20,ArtifactReject_LS010,10,50,45,0.6571428571428571,0.6552287581699346,0.6546052631578947,0.3114754098360655,0.7287581699346405,0.7989005314776724,0.24721378598894395,0.5087199807167053
97,20,SoftWeight_noReject_LS010,10,50,50,0.6857142857142857,0.684640522875817,0.6846846846846848,0.36988543371522087,0.7352941176470588,0.7669305842158983,0.20175473349434986,0.47869399189949036
97,20,SASCert_SoftAR_LS010,10,50,45,0.6571428571428571,0.6552287581699346,0.6546052631578947,0.3114754098360655,0.7222222222222222,0.8045464998262842,0.21552187715257914,0.4917912185192108
